"id"	"name"
"9777"	"ENSG00000152782.16"	"PANK1"
"9778"	"ENSG00000138182.14"	"KIF20B"
"9779"	"ENSG00000148680.15"	"HTR7"
"9780"	"ENSG00000148688.13"	"RPP30"
"9781"	"ENSG00000148677.6"	"ANKRD1"
"9782"	"ENSG00000180628.14"	"PCGF5"
"9783"	"ENSG00000165338.16"	"HECTD2"
"9784"	"ENSG00000119938.8"	"PPP1R3C"
"9785"	"ENSG00000107854.5"	"TNKS2"
"9786"	"ENSG00000174721.9"	"FGFBP3"
"9787"	"ENSG00000095564.13"	"BTAF1"
"9788"	"ENSG00000107864.14"	"CPEB3"
"9789"	"ENSG00000198060.9"	"38412"
"9790"	"ENSG00000119912.15"	"IDE"
"9791"	"ENSG00000138160.5"	"KIF11"
"9792"	"ENSG00000152804.10"	"HHEX"
"9793"	"ENSG00000138190.16"	"EXOC6"
"9794"	"ENSG00000187553.8"	"CYP26C1"
"9795"	"ENSG00000095596.11"	"CYP26A1"
"9796"	"ENSG00000138119.16"	"MYOF"
"9797"	"ENSG00000138180.15"	"CEP55"
"9798"	"ENSG00000186188.10"	"FFAR4"
"9799"	"ENSG00000138207.13"	"RBP4"
"9800"	"ENSG00000095464.9"	"PDE6C"
"9801"	"ENSG00000148690.11"	"FRA10AC1"
"9802"	"ENSG00000108231.12"	"LGI1"
"9803"	"ENSG00000176273.14"	"SLC35G1"
"9804"	"ENSG00000138193.15"	"PLCE1"
"9805"	"ENSG00000173145.11"	"NOC3L"
"9806"	"ENSG00000108239.8"	"TBC1D12"
"9807"	"ENSG00000119969.14"	"HELLS"
"9808"	"ENSG00000108242.12"	"CYP2C18"
"9809"	"ENSG00000276490.1"	"AL583836.1"
"9810"	"ENSG00000165841.9"	"CYP2C19"
"9811"	"ENSG00000138109.9"	"CYP2C9"
"9812"	"ENSG00000138115.13"	"CYP2C8"
"9813"	"ENSG00000173124.14"	"ACSM6"
"9814"	"ENSG00000107438.8"	"PDLIM1"
"9815"	"ENSG00000095637.21"	"SORBS1"
"9816"	"ENSG00000059573.8"	"ALDH18A1"
"9817"	"ENSG00000119977.20"	"TCTN3"
"9818"	"ENSG00000138185.19"	"ENTPD1"
"9819"	"ENSG00000270099.1"	"AL365273.2"
"9820"	"ENSG00000188649.12"	"CC2D2B"
"9821"	"ENSG00000107443.15"	"CCNJ"
"9822"	"ENSG00000177853.14"	"ZNF518A"
"9823"	"ENSG00000095585.16"	"BLNK"
"9824"	"ENSG00000107447.7"	"DNTT"
"9825"	"ENSG00000197430.10"	"OPALIN"
"9826"	"ENSG00000095587.8"	"TLL2"
"9827"	"ENSG00000077147.14"	"TM9SF3"
"9828"	"ENSG00000155629.14"	"PIK3AP1"
"9829"	"ENSG00000196233.13"	"LCOR"
"9830"	"ENSG00000187122.16"	"SLIT1"
"9831"	"ENSG00000269891.2"	"ARHGAP19-SLIT1"
"9832"	"ENSG00000213390.10"	"ARHGAP19"
"9833"	"ENSG00000165879.8"	"FRAT1"
"9834"	"ENSG00000181274.6"	"FRAT2"
"9835"	"ENSG00000052749.13"	"RRP12"
"9836"	"ENSG00000171314.8"	"PGAM1"
"9837"	"ENSG00000171311.12"	"EXOSC1"
"9838"	"ENSG00000171307.18"	"ZDHHC16"
"9839"	"ENSG00000155229.20"	"MMS19"
"9840"	"ENSG00000165886.4"	"UBTD1"
"9841"	"ENSG00000165887.11"	"ANKRD2"
"9842"	"ENSG00000241935.8"	"HOGA1"
"9843"	"ENSG00000249967.1"	"AL355315.1"
"9844"	"ENSG00000203942.4"	"C10orf62"
"9845"	"ENSG00000171160.17"	"MORN4"
"9846"	"ENSG00000155252.13"	"PI4K2A"
"9847"	"ENSG00000119986.6"	"AVPI1"
"9848"	"ENSG00000155254.12"	"MARVELD1"
"9849"	"ENSG00000155256.17"	"ZFYVE27"
"9850"	"ENSG00000120057.4"	"SFRP5"
"9851"	"ENSG00000155265.10"	"GOLGA7B"
"9852"	"ENSG00000095713.13"	"CRTAC1"
"9853"	"ENSG00000166024.13"	"R3HCC1L"
"9854"	"ENSG00000138131.3"	"LOXL4"
"9855"	"ENSG00000119943.12"	"PYROXD2"
"9856"	"ENSG00000107521.18"	"HPS1"
"9857"	"ENSG00000172987.12"	"HPSE2"
"9858"	"ENSG00000119946.10"	"CNNM1"
"9859"	"ENSG00000120053.10"	"GOT1"
"9860"	"ENSG00000119919.10"	"NKX2-3"
"9861"	"ENSG00000155287.10"	"SLC25A28"
"9862"	"ENSG00000198018.6"	"ENTPD7"
"9863"	"ENSG00000119929.12"	"CUTC"
"9864"	"ENSG00000014919.12"	"COX15"
"9865"	"ENSG00000023839.10"	"ABCC2"
"9866"	"ENSG00000107554.16"	"DNMBP"
"9867"	"ENSG00000120054.11"	"CPN1"
"9868"	"ENSG00000107566.13"	"ERLIN1"
"9869"	"ENSG00000213341.10"	"CHUK"
"9870"	"ENSG00000095485.17"	"CWF19L1"
"9871"	"ENSG00000196072.11"	"BLOC1S2"
"9872"	"ENSG00000107593.16"	"PKD2L1"
"9873"	"ENSG00000099194.5"	"SCD"
"9874"	"ENSG00000075290.7"	"WNT8B"
"9875"	"ENSG00000075826.16"	"SEC31B"
"9876"	"ENSG00000255339.6"	"AL133352.1"
"9877"	"ENSG00000166136.15"	"NDUFB8"
"9878"	"ENSG00000166135.13"	"HIF1AN"
"9879"	"ENSG00000075891.21"	"PAX2"
"9880"	"ENSG00000119906.11"	"SLF2"
"9881"	"ENSG00000055950.16"	"MRPL43"
"9882"	"ENSG00000095539.15"	"SEMA4G"
"9883"	"ENSG00000107815.7"	"TWNK"
"9884"	"ENSG00000107816.17"	"LZTS2"
"9885"	"ENSG00000186862.17"	"PDZD7"
"9886"	"ENSG00000107819.13"	"SFXN3"
"9887"	"ENSG00000107821.14"	"KAZALD1"
"9888"	"ENSG00000107807.12"	"TLX1"
"9889"	"ENSG00000138136.6"	"LBX1"
"9890"	"ENSG00000166167.17"	"BTRC"
"9891"	"ENSG00000166171.12"	"DPCD"
"9892"	"ENSG00000166169.16"	"POLL"
"9893"	"ENSG00000107829.13"	"FBXW4"
"9894"	"ENSG00000107831.12"	"FGF8"
"9895"	"ENSG00000107833.10"	"NPM3"
"9896"	"ENSG00000198408.13"	"MGEA5"
"9897"	"ENSG00000120049.18"	"KCNIP2"
"9898"	"ENSG00000120029.12"	"C10orf76"
"9899"	"ENSG00000166189.7"	"HPS6"
"9900"	"ENSG00000198728.10"	"LDB1"
"9901"	"ENSG00000148840.10"	"PPRC1"
"9902"	"ENSG00000166197.16"	"NOLC1"
"9903"	"ENSG00000119915.4"	"ELOVL3"
"9904"	"ENSG00000107859.9"	"PITX3"
"9905"	"ENSG00000107862.4"	"GBF1"
"9906"	"ENSG00000077150.18"	"NFKB2"
"9907"	"ENSG00000059915.16"	"PSD"
"9908"	"ENSG00000107872.12"	"FBXL15"
"9909"	"ENSG00000107874.10"	"CUEDC2"
"9910"	"ENSG00000120055.7"	"C10orf95"
"9911"	"ENSG00000138111.14"	"MFSD13A"
"9912"	"ENSG00000138107.12"	"ACTR1A"
"9913"	"ENSG00000107882.11"	"SUFU"
"9914"	"ENSG00000171206.13"	"TRIM8"
"9915"	"ENSG00000138175.8"	"ARL3"
"9916"	"ENSG00000156398.12"	"SFXN2"
"9917"	"ENSG00000166272.16"	"WBP1L"
"9918"	"ENSG00000148795.6"	"CYP17A1"
"9919"	"ENSG00000166275.15"	"BORCS7"
"9920"	"ENSG00000270316.1"	"BORCS7-ASMT"
"9921"	"ENSG00000214435.7"	"AS3MT"
"9922"	"ENSG00000148842.17"	"CNNM2"
"9923"	"ENSG00000076685.18"	"NT5C2"
"9924"	"ENSG00000235376.5"	"RPEL1"
"9925"	"ENSG00000148798.10"	"INA"
"9926"	"ENSG00000156374.14"	"PCGF6"
"9927"	"ENSG00000148835.10"	"TAF5"
"9928"	"ENSG00000173915.14"	"USMG5"
"9929"	"ENSG00000148843.13"	"PDCD11"
"9930"	"ENSG00000138172.10"	"CALHM2"
"9931"	"ENSG00000185933.6"	"CALHM1"
"9932"	"ENSG00000183128.7"	"CALHM3"
"9933"	"ENSG00000107954.10"	"NEURL1"
"9934"	"ENSG00000107957.16"	"SH3PXD2A"
"9935"	"ENSG00000107960.10"	"STN1"
"9936"	"ENSG00000065613.13"	"SLK"
"9937"	"ENSG00000065618.18"	"COL17A1"
"9938"	"ENSG00000156384.14"	"SFR1"
"9939"	"ENSG00000197748.12"	"CFAP43"
"9940"	"ENSG00000148834.12"	"GSTO1"
"9941"	"ENSG00000065621.14"	"GSTO2"
"9942"	"ENSG00000148841.15"	"ITPRIP"
"9943"	"ENSG00000120051.14"	"CFAP58"
"9944"	"ENSG00000156395.12"	"SORCS3"
"9945"	"ENSG00000108018.15"	"SORCS1"
"9946"	"ENSG00000108039.17"	"XPNPEP1"
"9947"	"ENSG00000148700.14"	"ADD3"
"9948"	"ENSG00000119950.20"	"MXI1"
"9949"	"ENSG00000119953.12"	"SMNDC1"
"9950"	"ENSG00000138166.5"	"DUSP5"
"9951"	"ENSG00000108055.9"	"SMC3"
"9952"	"ENSG00000203867.7"	"RBM20"
"9953"	"ENSG00000150593.17"	"PDCD4"
"9954"	"ENSG00000214413.7"	"BBIP1"
"9955"	"ENSG00000108061.11"	"SHOC2"
"9956"	"ENSG00000150594.6"	"ADRA2A"
"9957"	"ENSG00000119927.13"	"GPAM"
"9958"	"ENSG00000119913.4"	"TECTB"
"9959"	"ENSG00000197142.10"	"ACSL5"
"9960"	"ENSG00000023041.11"	"ZDHHC6"
"9961"	"ENSG00000151532.13"	"VTI1A"
"9962"	"ENSG00000148737.16"	"TCF7L2"
"9963"	"ENSG00000148702.14"	"HABP2"
"9964"	"ENSG00000197893.13"	"NRAP"
"9965"	"ENSG00000165806.19"	"CASP7"
"9966"	"ENSG00000148735.14"	"PLEKHS1"
"9967"	"ENSG00000198924.7"	"DCLRE1A"
"9968"	"ENSG00000196865.4"	"NHLRC2"
"9969"	"ENSG00000043591.5"	"ADRB1"
"9970"	"ENSG00000165813.18"	"CCDC186"
"9971"	"ENSG00000095627.9"	"TDRD1"
"9972"	"ENSG00000165816.12"	"VWA2"
"9973"	"ENSG00000169129.14"	"AFAP1L2"
"9974"	"ENSG00000099204.18"	"ABLIM1"
"9975"	"ENSG00000151553.14"	"FAM160B1"
"9976"	"ENSG00000165832.5"	"TRUB1"
"9977"	"ENSG00000107518.16"	"ATRNL1"
"9978"	"ENSG00000151892.14"	"GFRA1"
"9979"	"ENSG00000182645.5"	"CCDC172"
"9980"	"ENSG00000203837.4"	"PNLIPRP3"
"9981"	"ENSG00000175535.6"	"PNLIP"
"9982"	"ENSG00000187021.14"	"PNLIPRP1"
"9983"	"ENSG00000165863.16"	"C10orf82"
"9984"	"ENSG00000165868.13"	"HSPA12A"
"9985"	"ENSG00000188316.13"	"ENO4"
"9986"	"ENSG00000187164.19"	"SHTN1"
"9987"	"ENSG00000148704.12"	"VAX1"
"9988"	"ENSG00000186795.1"	"KCNK18"
"9989"	"ENSG00000165646.11"	"SLC18A2"
"9990"	"ENSG00000165650.11"	"PDZD8"
"9991"	"ENSG00000170370.11"	"EMX2"
"9992"	"ENSG00000107560.10"	"RAB11FIP2"
"9993"	"ENSG00000165669.13"	"FAM204A"
"9994"	"ENSG00000119973.5"	"PRLHR"
"9995"	"ENSG00000151893.14"	"CACUL1"
"9996"	"ENSG00000188613.6"	"NANOS1"
"9997"	"ENSG00000107581.12"	"EIF3A"
"9998"	"ENSG00000119979.16"	"FAM45A"
"9999"	"ENSG00000183605.16"	"SFXN4"
"10000"	"ENSG00000165672.6"	"PRDX3"
"10001"	"ENSG00000198873.11"	"GRK5"
"10002"	"ENSG00000148908.14"	"RGS10"
"10003"	"ENSG00000151923.17"	"TIAL1"
"10004"	"ENSG00000151929.9"	"BAG3"
"10005"	"ENSG00000198825.12"	"INPP5F"
"10006"	"ENSG00000197771.12"	"MCMBP"
"10007"	"ENSG00000107651.12"	"SEC23IP"
"10008"	"ENSG00000203805.10"	"PLPP4"
"10009"	"ENSG00000120008.15"	"WDR11"
"10010"	"ENSG00000066468.22"	"FGFR2"
"10011"	"ENSG00000107669.17"	"ATE1"
"10012"	"ENSG00000107672.14"	"NSMCE4A"
"10013"	"ENSG00000138162.18"	"TACC2"
"10014"	"ENSG00000138152.8"	"BTBD16"
"10015"	"ENSG00000107679.14"	"PLEKHA1"
"10016"	"ENSG00000254636.1"	"ARMS2"
"10017"	"ENSG00000166033.11"	"HTRA1"
"10018"	"ENSG00000187908.16"	"DMBT1"
"10019"	"ENSG00000183559.11"	"C10orf120"
"10020"	"ENSG00000138161.13"	"CUZD1"
"10021"	"ENSG00000213185.6"	"FAM24B"
"10022"	"ENSG00000203795.2"	"FAM24A"
"10023"	"ENSG00000119965.12"	"C10orf88"
"10024"	"ENSG00000179988.13"	"PSTK"
"10025"	"ENSG00000095574.11"	"IKZF5"
"10026"	"ENSG00000196177.12"	"ACADSB"
"10027"	"ENSG00000188620.9"	"HMX3"
"10028"	"ENSG00000188816.3"	"HMX2"
"10029"	"ENSG00000154473.17"	"BUB3"
"10030"	"ENSG00000154478.3"	"GPR26"
"10031"	"ENSG00000121898.12"	"CPXM2"
"10032"	"ENSG00000182022.17"	"CHST15"
"10033"	"ENSG00000065154.11"	"OAT"
"10034"	"ENSG00000229544.8"	"NKX1-2"
"10035"	"ENSG00000107902.13"	"LHPP"
"10036"	"ENSG00000258539.1"	"AC068896.1"
"10037"	"ENSG00000189319.13"	"FAM53B"
"10038"	"ENSG00000203791.14"	"EEF1AKMT2"
"10039"	"ENSG00000165660.7"	"ABRAXAS2"
"10040"	"ENSG00000019995.6"	"ZRANB1"
"10041"	"ENSG00000175029.16"	"CTBP2"
"10042"	"ENSG00000175018.12"	"TEX36"
"10043"	"ENSG00000107938.17"	"EDRF1"
"10044"	"ENSG00000154485.4"	"MMP21"
"10045"	"ENSG00000188690.12"	"UROS"
"10046"	"ENSG00000107949.16"	"BCCIP"
"10047"	"ENSG00000089876.11"	"DHX32"
"10048"	"ENSG00000203780.10"	"FANK1"
"10049"	"ENSG00000148848.14"	"ADAM12"
"10050"	"ENSG00000154493.17"	"C10orf90"
"10051"	"ENSG00000150760.12"	"DOCK1"
"10052"	"ENSG00000188916.8"	"FAM196A"
"10053"	"ENSG00000214285.2"	"NPS"
"10054"	"ENSG00000186766.7"	"FOXI2"
"10055"	"ENSG00000180745.4"	"CLRN3"
"10056"	"ENSG00000132334.16"	"PTPRE"
"10057"	"ENSG00000148773.13"	"MKI67"
"10058"	"ENSG00000170430.9"	"MGMT"
"10059"	"ENSG00000108001.13"	"EBF3"
"10060"	"ENSG00000237489.3"	"LINC00959"
"10061"	"ENSG00000108010.11"	"GLRX3"
"10062"	"ENSG00000176769.9"	"TCERG1L"
"10063"	"ENSG00000175470.18"	"PPP2R2D"
"10064"	"ENSG00000176171.11"	"BNIP3"
"10065"	"ENSG00000188385.11"	"JAKMIP3"
"10066"	"ENSG00000151640.12"	"DPYSL4"
"10067"	"ENSG00000165752.16"	"STK32C"
"10068"	"ENSG00000148814.17"	"LRRC27"
"10069"	"ENSG00000171813.13"	"PWWP2B"
"10070"	"ENSG00000068383.18"	"INPP5A"
"10071"	"ENSG00000148826.8"	"NKX6-2"
"10072"	"ENSG00000171811.13"	"CFAP46"
"10073"	"ENSG00000197177.15"	"ADGRA1"
"10074"	"ENSG00000171798.17"	"KNDC1"
"10075"	"ENSG00000171794.3"	"UTF1"
"10076"	"ENSG00000151650.7"	"VENTX"
"10077"	"ENSG00000151651.15"	"ADAM8"
"10078"	"ENSG00000130640.13"	"TUBGCP2"
"10079"	"ENSG00000198546.14"	"ZNF511"
"10080"	"ENSG00000283496.1"	"AL360181.5"
"10081"	"ENSG00000130643.8"	"CALY"
"10082"	"ENSG00000165828.14"	"PRAP1"
"10083"	"ENSG00000148803.11"	"FUOM"
"10084"	"ENSG00000127884.4"	"ECHS1"
"10085"	"ENSG00000148832.15"	"PAOX"
"10086"	"ENSG00000254536.1"	"AL360181.3"
"10087"	"ENSG00000148824.18"	"MTG1"
"10088"	"ENSG00000203772.7"	"SPRN"
"10089"	"ENSG00000214279.13"	"SCART1"
"10090"	"ENSG00000130649.9"	"CYP2E1"
"10091"	"ENSG00000171772.16"	"SYCE1"
"10092"	"ENSG00000225899.7"	"FRG2B"
"10093"	"ENSG00000177951.17"	"BET1L"
"10094"	"ENSG00000188076.2"	"SCGB1C1"
"10095"	"ENSG00000177947.13"	"ODF3"
"10096"	"ENSG00000177963.14"	"RIC8A"
"10097"	"ENSG00000142082.14"	"SIRT3"
"10098"	"ENSG00000185627.17"	"PSMD13"
"10099"	"ENSG00000174885.12"	"NLRP6"
"10100"	"ENSG00000142102.15"	"PGGHG"
"10101"	"ENSG00000206013.2"	"IFITM5"
"10102"	"ENSG00000185201.16"	"IFITM2"
"10103"	"ENSG00000185885.15"	"IFITM1"
"10104"	"ENSG00000142089.15"	"IFITM3"
"10105"	"ENSG00000182272.11"	"B4GALNT4"
"10106"	"ENSG00000184363.9"	"PKP3"
"10107"	"ENSG00000185187.12"	"SIGIRR"
"10108"	"ENSG00000185101.12"	"ANO9"
"10109"	"ENSG00000174915.11"	"PTDSS2"
"10110"	"ENSG00000023191.16"	"RNH1"
"10111"	"ENSG00000174775.16"	"HRAS"
"10112"	"ENSG00000161328.10"	"LRRC56"
"10113"	"ENSG00000185522.8"	"LMNTD2"
"10114"	"ENSG00000099849.14"	"RASSF7"
"10115"	"ENSG00000070047.11"	"PHRF1"
"10116"	"ENSG00000185507.19"	"IRF7"
"10117"	"ENSG00000099834.18"	"CDHR5"
"10118"	"ENSG00000070031.3"	"SCT"
"10119"	"ENSG00000069696.6"	"DRD4"
"10120"	"ENSG00000177030.16"	"DEAF1"
"10121"	"ENSG00000177106.14"	"EPS8L2"
"10122"	"ENSG00000177042.14"	"TMEM80"
"10123"	"ENSG00000177156.10"	"TALDO1"
"10124"	"ENSG00000177225.16"	"GATD1"
"10125"	"ENSG00000184524.5"	"CEND1"
"10126"	"ENSG00000177542.10"	"SLC25A22"
"10127"	"ENSG00000274897.2"	"PANO1"
"10128"	"ENSG00000177595.17"	"PIDD1"
"10129"	"ENSG00000177600.8"	"RPLP2"
"10130"	"ENSG00000177666.16"	"PNPLA2"
"10131"	"ENSG00000177685.16"	"CRACR2B"
"10132"	"ENSG00000177697.17"	"CD151"
"10133"	"ENSG00000177700.5"	"POLR2L"
"10134"	"ENSG00000214063.10"	"TSPAN4"
"10135"	"ENSG00000177830.17"	"CHID1"
"10136"	"ENSG00000183020.13"	"AP2A2"
"10137"	"ENSG00000184956.15"	"MUC6"
"10138"	"ENSG00000215182.8"	"MUC5AC"
"10139"	"ENSG00000117983.17"	"MUC5B"
"10140"	"ENSG00000078902.15"	"TOLLIP"
"10141"	"ENSG00000174672.15"	"BRSK2"
"10142"	"ENSG00000182208.13"	"MOB2"
"10143"	"ENSG00000184545.10"	"DUSP8"
"10144"	"ENSG00000205869.2"	"KRTAP5-1"
"10145"	"ENSG00000205867.3"	"KRTAP5-2"
"10146"	"ENSG00000196224.7"	"KRTAP5-3"
"10147"	"ENSG00000241598.5"	"KRTAP5-4"
"10148"	"ENSG00000185940.10"	"KRTAP5-5"
"10149"	"ENSG00000205864.1"	"KRTAP5-6"
"10150"	"ENSG00000244242.1"	"IFITM10"
"10151"	"ENSG00000250644.3"	"AC068580.4"
"10152"	"ENSG00000117984.13"	"CTSD"
"10153"	"ENSG00000149043.16"	"SYT8"
"10154"	"ENSG00000130598.15"	"TNNI2"
"10155"	"ENSG00000130592.15"	"LSP1"
"10156"	"ENSG00000283787.1"	"AC051649.2"
"10157"	"ENSG00000130595.18"	"TNNT3"
"10158"	"ENSG00000214026.10"	"MRPL23"
"10159"	"ENSG00000167244.18"	"IGF2"
"10160"	"ENSG00000129965.14"	"INS-IGF2"
"10161"	"ENSG00000254647.6"	"INS"
"10162"	"ENSG00000180176.14"	"TH"
"10163"	"ENSG00000183734.4"	"ASCL2"
"10164"	"ENSG00000110665.11"	"C11orf21"
"10165"	"ENSG00000064201.15"	"TSPAN32"
"10166"	"ENSG00000110651.11"	"CD81"
"10167"	"ENSG00000184281.14"	"TSSC4"
"10168"	"ENSG00000070985.13"	"TRPM5"
"10169"	"ENSG00000053918.15"	"KCNQ1"
"10170"	"ENSG00000129757.12"	"CDKN1C"
"10171"	"ENSG00000254827.5"	"SLC22A18AS"
"10172"	"ENSG00000110628.13"	"SLC22A18"
"10173"	"ENSG00000181649.5"	"PHLDA2"
"10174"	"ENSG00000205531.12"	"NAP1L4"
"10175"	"ENSG00000110619.17"	"CARS"
"10176"	"ENSG00000021762.19"	"OSBPL5"
"10177"	"ENSG00000182170.3"	"MRGPRG"
"10178"	"ENSG00000184350.9"	"MRGPRE"
"10179"	"ENSG00000005801.16"	"ZNF195"
"10180"	"ENSG00000167311.13"	"ART5"
"10181"	"ENSG00000129744.2"	"ART1"
"10182"	"ENSG00000129749.3"	"CHRNA10"
"10183"	"ENSG00000110713.15"	"NUP98"
"10184"	"ENSG00000148985.19"	"PGAP2"
"10185"	"ENSG00000177105.9"	"RHOG"
"10186"	"ENSG00000167323.11"	"STIM1"
"10187"	"ENSG00000167325.14"	"RRM1"
"10188"	"ENSG00000284018.1"	"AC018793.2"
"10189"	"ENSG00000284306.1"	"AC018793.3"
"10190"	"ENSG00000283873.1"	"AC018793.1"
"10191"	"ENSG00000284546.1"	"AC018793.5"
"10192"	"ENSG00000284438.1"	"AC018793.4"
"10193"	"ENSG00000132109.9"	"TRIM21"
"10194"	"ENSG00000181963.5"	"OR52K2"
"10195"	"ENSG00000196778.3"	"OR52K1"
"10196"	"ENSG00000197790.1"	"OR52M1"
"10197"	"ENSG00000171987.1"	"C11orf40"
"10198"	"ENSG00000226288.2"	"OR52I2"
"10199"	"ENSG00000232268.6"	"OR52I1"
"10200"	"ENSG00000167333.12"	"TRIM68"
"10201"	"ENSG00000197428.3"	"OR51D1"
"10202"	"ENSG00000180785.9"	"OR51E1"
"10203"	"ENSG00000167332.8"	"OR51E2"
"10204"	"ENSG00000167346.7"	"MMP26"
"10205"	"ENSG00000176925.7"	"OR51F2"
"10206"	"ENSG00000176922.4"	"OR51S1"
"10207"	"ENSG00000176904.2"	"OR51H1"
"10208"	"ENSG00000176900.2"	"OR51T1"
"10209"	"ENSG00000176895.9"	"OR51A7"
"10210"	"ENSG00000176893.5"	"OR51G2"
"10211"	"ENSG00000205497.4"	"OR51A4"
"10212"	"ENSG00000205496.1"	"OR51A2"
"10213"	"ENSG00000176798.2"	"OR51L1"
"10214"	"ENSG00000205495.1"	"OR52J3"
"10215"	"ENSG00000176787.2"	"OR52E2"
"10216"	"ENSG00000171944.2"	"OR52A5"
"10217"	"ENSG00000182070.5"	"OR52A1"
"10218"	"ENSG00000176742.2"	"OR51V1"
"10219"	"ENSG00000244734.3"	"HBB"
"10220"	"ENSG00000223609.7"	"HBD"
"10221"	"ENSG00000213934.6"	"HBG1"
"10222"	"ENSG00000196565.13"	"HBG2"
"10223"	"ENSG00000213931.5"	"HBE1"
"10224"	"ENSG00000183251.4"	"OR51B4"
"10225"	"ENSG00000242180.3"	"OR51B5"
"10226"	"ENSG00000176239.7"	"OR51B6"
"10227"	"ENSG00000184698.5"	"OR51M1"
"10228"	"ENSG00000184321.1"	"OR51J1"
"10229"	"ENSG00000167359.8"	"OR51I1"
"10230"	"ENSG00000187918.5"	"OR51I2"
"10231"	"ENSG00000181609.5"	"OR52D1"
"10232"	"ENSG00000175520.8"	"UBQLN3"
"10233"	"ENSG00000175518.6"	"UBQLNL"
"10234"	"ENSG00000181616.9"	"OR52H1"
"10235"	"ENSG00000187747.2"	"OR52B6"
"10236"	"ENSG00000121236.20"	"TRIM6"
"10237"	"ENSG00000258588.3"	"TRIM6-TRIM34"
"10238"	"ENSG00000258659.6"	"TRIM34"
"10239"	"ENSG00000132256.18"	"TRIM5"
"10240"	"ENSG00000132274.15"	"TRIM22"
"10241"	"ENSG00000181023.7"	"OR56B1"
"10242"	"ENSG00000181074.4"	"OR52N4"
"10243"	"ENSG00000181009.5"	"OR52N5"
"10244"	"ENSG00000181001.2"	"OR52N1"
"10245"	"ENSG00000180988.2"	"OR52N2"
"10246"	"ENSG00000205409.3"	"OR52E6"
"10247"	"ENSG00000183269.5"	"OR52E8"
"10248"	"ENSG00000180974.4"	"OR52E4"
"10249"	"ENSG00000277932.2"	"OR52E5"
"10250"	"ENSG00000184478.7"	"OR56A3"
"10251"	"ENSG00000188691.5"	"OR56A5"
"10252"	"ENSG00000183313.4"	"OR52L1"
"10253"	"ENSG00000183389.5"	"OR56A4"
"10254"	"ENSG00000180934.6"	"OR56A1"
"10255"	"ENSG00000180919.3"	"OR56B4"
"10256"	"ENSG00000255307.1"	"OR52B2"
"10257"	"ENSG00000175485.2"	"OR52W1"
"10258"	"ENSG00000180878.2"	"C11orf42"
"10259"	"ENSG00000051009.10"	"FAM160A2"
"10260"	"ENSG00000132259.12"	"CNGA4"
"10261"	"ENSG00000110148.9"	"CCKBR"
"10262"	"ENSG00000170955.9"	"CAVIN3"
"10263"	"ENSG00000166311.9"	"SMPD1"
"10264"	"ENSG00000166313.18"	"APBB1"
"10265"	"ENSG00000110169.10"	"HPX"
"10266"	"ENSG00000110171.19"	"TRIM3"
"10267"	"ENSG00000132254.12"	"ARFIP2"
"10268"	"ENSG00000132286.11"	"TIMM10B"
"10269"	"ENSG00000283977.1"	"AC084337.2"
"10270"	"ENSG00000179532.12"	"DNHD1"
"10271"	"ENSG00000132275.10"	"RRP8"
"10272"	"ENSG00000166333.13"	"ILK"
"10273"	"ENSG00000166337.9"	"TAF10"
"10274"	"ENSG00000166340.15"	"TPP1"
"10275"	"ENSG00000166341.7"	"DCHS1"
"10276"	"ENSG00000158042.8"	"MRPL17"
"10277"	"ENSG00000188124.3"	"OR2AG2"
"10278"	"ENSG00000279486.5"	"OR2AG1"
"10279"	"ENSG00000184933.5"	"OR6A2"
"10280"	"ENSG00000166363.5"	"OR10A5"
"10281"	"ENSG00000170790.5"	"OR10A2"
"10282"	"ENSG00000170782.3"	"OR10A4"
"10283"	"ENSG00000166368.2"	"OR2D2"
"10284"	"ENSG00000178358.4"	"OR2D3"
"10285"	"ENSG00000149054.15"	"ZNF215"
"10286"	"ENSG00000149050.9"	"ZNF214"
"10287"	"ENSG00000158077.4"	"NLRP14"
"10288"	"ENSG00000170748.6"	"RBMXL2"
"10289"	"ENSG00000170743.16"	"SYT9"
"10290"	"ENSG00000183801.7"	"OLFML1"
"10291"	"ENSG00000166387.11"	"PPFIBP2"
"10292"	"ENSG00000166394.14"	"CYB5R2"
"10293"	"ENSG00000183378.11"	"OVCH2"
"10294"	"ENSG00000183303.2"	"OR5P2"
"10295"	"ENSG00000182334.2"	"OR5P3"
"10296"	"ENSG00000170683.6"	"OR10A3"
"10297"	"ENSG00000182261.3"	"NLRP10"
"10298"	"ENSG00000175390.13"	"EIF3F"
"10299"	"ENSG00000166402.8"	"TUB"
"10300"	"ENSG00000166405.14"	"RIC3"
"10301"	"ENSG00000166407.13"	"LMO1"
"10302"	"ENSG00000130413.15"	"STK33"
"10303"	"ENSG00000166436.15"	"TRIM66"
"10304"	"ENSG00000166441.12"	"RPL27A"
"10305"	"ENSG00000166444.18"	"ST5"
"10306"	"ENSG00000166452.11"	"AKIP1"
"10307"	"ENSG00000176029.13"	"C11orf16"
"10308"	"ENSG00000176009.3"	"ASCL3"
"10309"	"ENSG00000175348.10"	"TMEM9B"
"10310"	"ENSG00000175352.10"	"NRIP3"
"10311"	"ENSG00000175356.12"	"SCUBE2"
"10312"	"ENSG00000184014.7"	"DENND5A"
